Time_min,Omega_degps,Phase,Control_Type,B_x_body_uT,B_y_body_uT,B_z_body_uT,B_mag_uT,omega_x_degps,omega_y_degps,omega_z_degps,omega_par_degps,omega_perp_degps,m_cmd_x_Am2,m_cmd_y_Am2,m_cmd_z_Am2,tau_mag_x_uNm,tau_mag_y_uNm,tau_mag_z_uNm,wheel_speed_x_RPM,wheel_speed_y_RPM,wheel_speed_z_RPM,wheel_torque_cmd_x_uNm,wheel_torque_cmd_y_uNm,wheel_torque_cmd_z_uNm,Anti_Align_Active,Anti_Align_Time_Remaining,Nadir_Error_deg,Torque_Environment_uNm
6.833333,7.803182,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-2.119417,-12.662663,2.569211,13.093350,-5.063587,-4.124688,-4.270443,3.970696,6.717382,-2.500000,0.000000,0.000000,0.000000,6.423027,31.656658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,84.552772,0.154338
6.835000,7.807680,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-2.005200,-12.702064,2.471567,13.094728,-5.084218,-4.091809,-4.285755,3.938743,6.741378,-2.500000,0.000000,0.000000,0.000000,6.178916,31.755159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,84.720428,0.153418
7.000000,7.881184,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,6.969073,-6.428913,-9.228478,13.231164,-5.962810,0.056100,-5.153136,0.426242,7.869650,0.000000,-2.500000,0.000000,23.071195,0.000000,17.422683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,48.571688,0.091853
7.001667,7.879049,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,7.029058,-6.268819,-9.294860,13.232543,-5.960159,0.102266,-5.152229,0.404597,7.868654,0.000000,-2.500000,0.000000,23.237151,0.000000,17.572645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,47.980006,0.093413
7.166667,7.338679,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.654391,9.181357,-4.419666,13.368966,-4.528945,3.957169,-4.205435,1.176122,7.243822,0.000000,-2.500000,-2.500000,34.002556,-21.635978,21.635978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,46.111738,0.220407
7.168333,7.331222,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.617140,9.281040,-4.286405,13.370343,-4.506191,3.984818,-4.190738,1.205352,7.231455,0.000000,0.000000,-2.500000,23.202600,-21.542850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,46.687978,0.219905
7.333333,6.803391,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-0.369093,11.827804,6.511252,13.506649,-2.314946,5.719874,-2.865342,3.690850,5.715221,2.500000,0.000000,0.000000,0.000000,-16.278131,29.569509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,78.169681,0.115231
7.335000,6.799945,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-0.495035,11.800389,6.555341,13.508025,-2.295728,5.729133,-2.854107,3.703933,5.702643,2.500000,0.000000,0.000000,0.000000,-16.388352,29.500973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,77.742324,0.114025
7.500000,6.591630,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-10.919595,7.802097,2.459999,13.644115,-0.616692,6.202430,-2.144563,3.653616,5.486409,0.000000,0.000000,2.500000,-19.505242,-27.298988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,67.126766,0.147427
7.501667,6.590224,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-10.976581,7.758722,2.348670,13.645488,-0.602913,6.203310,-2.141609,3.643530,5.491424,0.000000,0.000000,2.500000,-19.396806,-27.441452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,67.372705,0.148713
7.666667,6.492787,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-9.055501,3.355316,-9.831739,13.781267,0.776345,6.066921,-2.178542,2.521183,5.983303,0.000000,0.000000,2.500000,-8.388290,-22.638751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,69.605192,0.186291
7.668333,6.492569,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-8.963439,3.307240,-9.933780,13.782637,0.791078,6.063447,-2.182262,2.513351,5.986361,0.000000,0.000000,2.500000,-8.268100,-22.408599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,69.062482,0.187604
7.833333,6.546179,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,3.611707,-1.515142,-13.355562,13.918014,2.451392,5.335845,-2.893423,2.831757,5.902001,-2.500000,0.000000,0.000000,0.000000,-33.388905,3.787855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,12.167810,0.085685
7.835000,6.547670,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,3.745439,-1.553981,-13.315628,13.919379,2.469524,5.323795,-2.903558,2.847761,5.895951,-2.500000,0.000000,0.000000,0.000000,-33.289070,3.884952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,11.583207,0.081727
8.000000,6.851871,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,13.029056,-1.283988,-5.110532,14.054269,4.270745,3.499130,-4.057705,5.115028,4.559017,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,43.148658,0.228175
8.001667,6.855883,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,13.070543,-1.228233,-5.021259,14.055628,4.287376,3.473006,-4.069368,5.137161,4.540122,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,43.630182,0.228703
8.166667,7.115819,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,11.933082,7.073728,-2.986389,14.189947,5.271139,0.165018,-4.777317,5.520468,4.489913,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,70.920611,0.147457
8.168333,7.116054,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,11.874852,7.147214,-3.049299,14.191301,5.271958,0.127173,-4.777918,5.502100,4.512772,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,70.913642,0.147581
8.333333,6.801432,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,2.590732,7.177461,-12.123404,14.324970,4.357701,-3.174814,-4.146140,2.706313,6.239819,2.500000,0.000000,0.000000,-0.000000,30.308510,17.943653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,42.769375,0.225539
8.335000,6.796698,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,2.470221,7.103974,-12.193232,14.326317,4.342205,-3.200666,-4.134742,2.680704,6.245712,2.500000,0.000000,0.000000,-0.000000,30.483081,17.759934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,42.288795,0.224838
8.500000,6.277590,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-8.748087,-2.610859,-11.212700,14.459262,2.461641,-4.932549,-3.003068,1.730105,6.034473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,10.937879,0.075681
8.501667,6.274973,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-8.832154,-2.705776,-11.125683,14.460601,2.444263,-4.943605,-2.993599,1.735337,6.030248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,11.492764,0.079376
8.666667,5.999332,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-10.978708,-9.594178,0.606689,14.592750,0.695262,-5.472495,-2.358047,2.976849,5.208680,0.000000,0.000000,-2.500000,-23.985445,27.446771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,63.786309,0.197852
8.668333,5.997413,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-10.933191,-9.639921,0.724191,14.594081,0.677876,-5.473840,-2.355105,2.990973,5.198370,0.000000,0.000000,-2.500000,-24.099803,27.332977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,64.264629,0.196901
8.833333,5.936660,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.657168,-12.777986,7.128344,14.725367,-0.845342,-5.384014,-2.354087,3.627549,4.699449,-2.500000,0.000000,0.000000,0.000000,17.820859,31.944966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,79.384212,0.145702
8.835000,5.936446,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.536303,-12.796412,7.125093,14.726688,-0.860225,-5.380284,-2.356681,3.624599,4.701455,-2.500000,0.000000,0.000000,0.000000,17.812731,31.991031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,79.180003,0.144932
9.000000,5.993335,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.552539,-12.147849,0.125108,14.857046,-2.308260,-4.696573,-2.921335,2.486786,5.453068,0.000000,0.000000,2.500000,30.369623,21.381348,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,84.199064,0.040310
9.001667,5.993969,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.616681,-12.104693,0.004878,14.858358,-2.321522,-4.685544,-2.929826,2.469921,5.461425,0.000000,0.000000,2.500000,30.261732,21.541702,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,84.490456,0.041712
9.166667,6.083096,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,9.638998,-2.962802,-11.087987,14.987727,-3.600665,-3.099508,-3.798990,1.107544,5.981422,0.000000,-2.500000,0.000000,27.719968,0.000000,24.097496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,54.066864,0.180273
9.168333,6.084237,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,9.598732,-2.827909,-11.159670,14.989028,-3.611849,-3.078891,-3.806956,1.102275,5.983555,0.000000,-2.500000,0.000000,27.899175,0.000000,23.996830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,53.586480,0.181237
9.333333,6.089305,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,2.557428,10.322346,-10.744440,15.117350,-4.228733,-0.614578,-4.338174,1.948271,5.769218,0.000000,-2.500000,0.000000,26.861101,0.000000,6.393569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,26.872037,0.164457
9.335000,6.088235,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,2.466657,10.421997,-10.671029,15.118640,-4.229276,-0.586994,-4.339962,1.968565,5.761194,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,27.070500,0.163403
9.500000,5.991166,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.891779,13.457042,-1.961544,15.245860,-3.852310,2.061959,-4.099037,4.088820,4.378998,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,64.965485,0.062803
9.501667,5.988700,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.982726,13.420907,-1.896323,15.247139,-3.842345,2.085641,-4.092800,4.104541,4.360880,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,65.336398,0.062660
9.666667,5.712023,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-13.565475,6.986755,-1.870445,15.373205,-2.522564,3.886759,-3.340207,4.398776,3.643896,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,84.772135,0.148465
9.668333,5.709436,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-13.594612,6.915486,-1.933127,15.374472,-2.507319,3.899368,-3.332558,4.390025,3.650390,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,84.758698,0.149102
9.833333,5.527079,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-11.067214,1.592850,-10.733545,15.499335,-0.986173,4.691174,-2.751172,3.091510,4.581612,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,65.211792,0.196785
9.835000,5.526042,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-10.986596,1.557733,-10.822961,15.500590,-0.971030,4.695212,-2.747585,3.078542,4.589087,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,64.875345,0.197595
10.000000,5.402572,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,0.440761,-0.658194,-15.604110,15.624204,0.496520,4.674832,-2.662179,2.475828,4.801881,-2.500000,0.000000,0.000000,0.000000,-39.010275,1.645485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,26.065206,0.160664
10.001667,5.401724,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,0.572528,-0.669758,-15.600583,15.625446,0.511124,4.671257,-2.663970,2.478234,4.799686,-2.500000,0.000000,0.000000,0.000000,-39.001458,1.674396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,25.653266,0.158415
10.166667,5.438354,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,11.622153,-0.211657,-10.624166,15.747767,1.955402,4.038427,-3.072979,3.462019,4.194057,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,19.234357,0.145328
10.168333,5.440385,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,11.699483,-0.184738,-10.541291,15.748996,1.969967,4.029360,-3.079168,3.477151,4.184162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,19.609321,0.147881
10.333333,5.688928,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,14.570944,5.294692,-3.392669,15.869983,3.322368,2.660379,-3.774673,4.744941,3.138380,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,52.559364,0.229650
10.335000,5.691583,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,14.552234,5.372677,-3.355855,15.871198,3.334124,2.641491,-3.781570,4.750821,3.134298,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,52.799535,0.229135
10.500000,5.870113,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,9.107027,11.796536,-5.797407,15.990814,4.057848,0.359759,-4.226426,4.108680,4.192490,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,59.535339,0.211765
10.501667,5.870569,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,9.023004,11.823713,-5.876202,15.992015,4.059566,0.333983,-4.227524,4.090803,4.210571,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,59.411038,0.212127
10.666667,5.712979,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-0.835136,8.204348,-13.839455,16.110223,3.634240,-2.025609,-3.915015,2.143222,5.295728,2.500000,0.000000,0.000000,-0.000000,34.598636,20.510869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,31.616640,0.177855
10.668333,5.709757,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-0.941447,8.110711,-13.889117,16.111409,3.624889,-2.045563,-3.908602,2.127897,5.298431,2.500000,0.000000,0.000000,-0.000000,34.722792,20.276777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,31.224100,0.176206
10.833333,5.251560,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-9.971967,-2.645938,-12.526475,16.228176,2.142534,-3.560712,-3.210882,1.742475,4.954055,0.000000,2.500000,0.000000,-31.316188,0.000000,24.929917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,11.213683,0.081464
10.835000,5.247791,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-10.036011,-2.749534,-12.454328,16.229348,2.126171,-3.571003,-3.204160,1.749052,4.947740,0.000000,2.500000,0.000000,-31.135820,0.000000,25.090026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,11.633600,0.084092
11.000000,5.018726,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-11.775806,-10.958372,-2.896859,16.344641,0.646152,-4.129801,-2.777561,2.795603,4.167999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,51.345837,0.205313
11.001667,5.018069,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-11.743504,-11.020026,-2.798975,16.345798,0.632693,-4.132476,-2.775493,2.806746,4.159711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,51.701937,0.205130
11.166667,5.020598,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-4.589173,-15.431985,3.422197,16.459590,-0.697504,-4.119219,-2.784228,3.477639,3.621108,-2.500000,0.000000,0.000000,0.000000,8.555492,38.579963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,78.991195,0.152039
11.168333,5.020383,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-4.488552,-15.459603,3.436460,16.460732,-0.710961,-4.115933,-2.785296,3.477994,3.620470,-2.500000,0.000000,0.000000,0.000000,8.591151,38.649008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,79.158706,0.151401
11.333333,5.101423,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,5.256265,-15.705104,-0.620923,16.572995,-2.012921,-3.500721,-3.117309,2.795774,4.267102,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,80.369981,0.056279
11.335000,5.103376,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,5.339160,-15.674570,-0.709027,16.574121,-2.025722,-3.491253,-3.122827,2.782796,4.277907,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,80.220704,0.055284
11.500000,5.192239,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,10.271544,-8.130010,-10.333531,16.684830,-2.976258,-2.162888,-3.663761,1.490763,4.973627,0.000000,-2.500000,0.000000,25.833829,0.000000,25.678860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,53.577681,0.110710
11.501667,5.192335,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,10.285235,-8.009706,-10.415333,16.685940,-2.983099,-2.146470,-3.667987,1.481128,4.976605,0.000000,-2.500000,0.000000,26.038332,0.000000,25.713088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,53.225910,0.111736
11.666667,5.083164,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.432827,5.656287,-13.377904,16.795073,-3.241794,-0.337282,-3.900713,1.365765,4.896248,0.000000,-2.500000,0.000000,33.444761,0.000000,21.082066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,22.455298,0.162848
11.668333,5.081030,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.386271,5.790675,-13.351021,16.796167,-3.240156,-0.318276,-3.900891,1.373232,4.891942,0.000000,-2.500000,0.000000,33.377553,0.000000,20.965678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,22.327921,0.162886
11.833333,4.991291,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,1.836445,15.294665,-6.959586,16.903702,-2.984399,1.492671,-3.711911,2.554622,4.287993,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,61.522793,-28.565890,-25.180910,-29.307828,7.950062,15.892025,0,0.000000,41.219656,0.131447
11.835000,4.991160,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,1.754402,15.343643,-6.875047,16.904780,-2.980618,1.509620,-3.707917,2.568857,4.279328,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,62.657037,-28.866213,-25.800098,-29.694435,7.862432,16.210290,0,0.000000,41.554055,0.130748
12.000000,4.969092,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.884911,15.552296,-0.296508,17.010698,-2.574092,2.895469,-3.111621,3.743304,3.267959,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,263.321246,7.789820,-170.879519,-84.323616,-46.139162,69.494934,0,0.000000,71.736761,0.047645
12.001667,4.968660,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.969335,15.516436,-0.261817,17.011759,-2.571426,2.905649,-3.103635,3.751465,3.257927,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,266.579014,9.605650,-173.570852,-85.288184,-47.538318,70.458929,0,0.000000,71.984344,0.047334
12.166667,4.837550,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-13.309370,10.761767,0.063010,17.116042,-3.235383,3.022130,-1.949594,4.408818,1.991032,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,932.634508,913.776172,-790.349784,-289.956979,-597.515171,287.023554,1,30.000000,89.246810,0.115705
12.168333,4.835634,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-13.347474,10.716195,0.052901,17.117088,-3.255714,3.007817,-1.933060,4.415801,1.970802,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,943.752152,936.976220,-801.377154,-291.059238,-607.375814,288.695874,1,29.900000,89.073111,0.116498
12.333333,4.762154,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-15.449045,7.406144,1.730554,17.219720,-4.693695,0.357886,-0.720598,4.292556,2.062056,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1637.205064,4191.930932,-1590.976817,-17.519301,-1061.421836,66.799688,1,20.000000,64.990561,0.187116
12.335000,4.760340,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-15.460431,7.372783,1.780821,17.220749,-4.695048,0.320717,-0.717288,4.278251,2.087440,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1637.717639,4232.755465,-1593.396860,-13.419189,-1068.783782,63.356571,1,19.900000,64.681167,0.187882
12.500000,1.928133,HYBRID,HYBRID_34%RW,-16.198133,2.362824,5.663871,17.321717,-1.082822,-0.181860,-1.584967,0.469522,1.870093,1.500000,1.500000,-1.500000,12.040043,15.801392,27.841436,-98.290445,244.780564,31.202058,1437.721192,-3022.434996,-326.944979,1,10.000000,43.857749,0.234713
12.501667,1.878548,HYBRID,HYBRID_35%RW,-16.203435,2.308634,5.674137,17.322728,-0.947265,-0.299092,-1.594420,0.323938,1.850408,1.500000,1.500000,-1.500000,11.974157,15.793946,27.768103,-164.984162,346.548737,37.452549,1746.037436,-2664.284533,-163.637478,1,9.900000,43.814097,0.234827
12.666667,4.984108,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-12.336146,3.161374,11.889153,17.422020,2.987186,-3.890108,-0.886070,-3.425726,3.620185,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-1862.412045,3202.044515,9.034463,-3.434059,-37.523127,6.889087,0,0.000000,33.515121,0.154759
12.668333,4.984113,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-12.261581,3.204814,11.955928,17.423014,2.982841,-3.895550,-0.876774,-3.417406,3.628047,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-1862.276182,3203.466029,8.766029,-3.556890,-37.215155,7.027591,0,0.000000,33.521665,0.153164
12.833333,4.879559,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.900335,9.287655,14.570502,17.520617,2.559041,-4.154076,0.071091,-2.566569,4.150038,-2.500000,0.000000,0.000000,0.000000,36.426255,-23.219138,-1763.495627,3337.136847,-107.586226,-115.250736,-48.730185,121.530377,0,0.000000,53.775908,0.090968
12.835000,4.874443,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.794859,9.353195,14.550353,17.521594,2.548611,-4.154273,0.082430,-2.555666,4.150755,-2.500000,0.000000,0.000000,0.000000,36.375882,-23.382987,-1758.879001,3338.981177,-112.437072,-120.862979,-48.284427,126.994864,0,0.000000,54.101430,0.091555
13.000000,3.443947,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,7.358120,10.889565,11.732507,17.617499,-0.975078,-2.835239,1.694523,-1.031262,3.285919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-165.968030,2167.672249,-1836.335788,-299.524936,694.956072,428.562498,0,0.000000,75.431200,0.152469
13.001667,3.435245,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,7.447552,10.847924,11.716084,17.618459,-0.997541,-2.810102,1.705621,-1.017672,3.281044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-154.770186,2140.924366,-1852.557536,-293.158869,700.257936,424.684374,0,0.000000,75.497800,0.153010
